Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
776,やっと,,,,,,,,,,,,
777,嫌い,,,,,,,,,,,,
778,質問,,,,,,,,,,,,
779,人々,,,,,,,,,,,,
780,どれ,,,,,,,,,,,,
781,者,,,,,,,,,,,,
782,現実,,,,,,,,,,,,
783,感覚,,,,,,,,,,,,
784,正しい,,,,,,,,,,,,
785,未来,,,,,,,,,,,,
786,興味,,,,,,,,,,,,
787,遠い,,,,,,,,,,,,
788,本人,,,,,,,,,,,,
789,能力,,,,,,,,,,,,
790,あの人,,,,,,,,,,,,
791,っぽい,,,,,,,,,,,,
792,それでは,,,,,,,,,,,,
793,と言った,,,,,,,,,,,,
794,その場,,,,,,,,,,,,
795,暗い,,,,,,,,,,,,
796,事情,,,,,,,,,,,,
797,あそこ,,,,,,,,,,,,
798,休む,,,,,,,,,,,,
799,おかげで,,,,,,,,,,,,
800,一緒,,,,,,,,,,,,
801,なさる,,,,,,,,,,,,
802,息,,,,,,,,,,,,
803,これまで,,,,,,,,,,,,
804,予定,,,,,,,,,,,,
805,伝わる,,,,,,,,,,,,
806,距離,,,,,,,,,,,,
807,どうせ,,,,,,,,,,,,
808,多く,,,,,,,,,,,,
809,残念,,,,,,,,,,,,
810,ある,,,,,,,,,,,,
811,終える,,,,,,,,,,,,
812,覚悟,,,,,,,,,,,,
813,勉強,,,,,,,,,,,,
814,さすが,,,,,,,,,,,,
815,自信,,,,,,,,,,,,
816,だけに,,,,,,,,,,,,
817,我慢,,,,,,,,,,,,
818,相談,,,,,,,,,,,,
819,死,,,,,,,,,,,,
820,増える,,,,,,,,,,,,
821,離す,,,,,,,,,,,,
822,半分,,,,,,,,,,,,
823,人物,,,,,,,,,,,,
824,回る,,,,,,,,,,,,
825,親,,,,,,,,,,,,
826,弱い,,,,,,,,,,,,
827,立てる,,,,,,,,,,,,
828,この人,,,,,,,,,,,,
829,降りる,,,,,,,,,,,,
830,打つ,,,,,,,,,,,,
831,経験,,,,,,,,,,,,
832,席,,,,,,,,,,,,
833,よろしく,,,,,,,,,,,,
834,すっかり,,,,,,,,,,,,
835,現在,,,,,,,,,,,,
836,広がる,,,,,,,,,,,,
837,に対する,,,,,,,,,,,,
838,振る,,,,,,,,,,,,
839,集める,,,,,,,,,,,,
840,当たる,,,,,,,,,,,,
841,直接,,,,,,,,,,,,
842,数,,,,,,,,,,,,
843,明るい,,,,,,,,,,,,
844,ということは,,,,,,,,,,,,
845,件,,,,,,,,,,,,
846,当たり前,,,,,,,,,,,,
847,お金,,,,,,,,,,,,
848,連れる,,,,,,,,,,,,
849,抱える,,,,,,,,,,,,
850,他人,,,,,,,,,,,,
851,母親,,,,,,,,,,,,
852,忙しい,,,,,,,,,,,,
853,寂しい,,,,,,,,,,,,
854,くださる,,,,,,,,,,,,
855,どうか,,,,,,,,,,,,
856,誘う,,,,,,,,,,,,
857,いたす,,,,,,,,,,,,
858,立場,,,,,,,,,,,,
859,風,,,,,,,,,,,,
860,そのため,,,,,,,,,,,,
861,他に,,,,,,,,,,,,
862,大好き,,,,,,,,,,,,
863,協力,,,,,,,,,,,,
864,抜ける,,,,,,,,,,,,
865,上,,,,,,,,,,,,
866,持ってくる,,,,,,,,,,,,
867,詳しい,,,,,,,,,,,,
868,押す,,,,,,,,,,,,
869,愛,,,,,,,,,,,,
870,変化,,,,,,,,,,,,
871,男性,,,,,,,,,,,,
872,ような気がする,,,,,,,,,,,,
873,車,,,,,,,,,,,,
874,断る,,,,,,,,,,,,
875,利用,,,,,,,,,,,,
876,熱,,,,,,,,,,,,
877,というもの,,,,,,,,,,,,
878,抱く,,,,,,,,,,,,
879,苦しい,,,,,,,,,,,,
880,最高,,,,,,,,,,,,
881,満足,,,,,,,,,,,,
882,無視,,,,,,,,,,,,
883,余計,,,,,,,,,,,,
884,一気に,,,,,,,,,,,,
885,どちら,,,,,,,,,,,,
886,成功,,,,,,,,,,,,
887,分,,,,,,,,,,,,
888,限り,,,,,,,,,,,,
889,代わりに,,,,,,,,,,,,
890,ではないか,,,,,,,,,,,,
891,父親,,,,,,,,,,,,
892,通る,,,,,,,,,,,,
893,暮らす,,,,,,,,,,,,
894,わけではない,,,,,,,,,,,,
895,雨,,,,,,,,,,,,
896,写真,,,,,,,,,,,,
897,火,,,,,,,,,,,,
898,借りる,,,,,,,,,,,,
899,否定,,,,,,,,,,,,
900,よし,,,,,,,,,,,,
901,面倒,,,,,,,,,,,,
902,人たち,,,,,,,,,,,,
903,厳しい,,,,,,,,,,,,
904,危ない,,,,,,,,,,,,
905,どうやって,,,,,,,,,,,,
906,どっち,,,,,,,,,,,,
907,ときに,,,,,,,,,,,,
908,今から,,,,,,,,,,,,
909,参加,,,,,,,,,,,,
910,隠れる,,,,,,,,,,,,
911,裏,,,,,,,,,,,,
912,短い,,,,,,,,,,,,
913,ちょうど,,,,,,,,,,,,
914,機会,,,,,,,,,,,,
915,大人,,,,,,,,,,,,
916,恐ろしい,,,,,,,,,,,,
917,売る,,,,,,,,,,,,
918,輝く,,,,,,,,,,,,
919,すぎ,,,,,,,,,,,,
920,耐える,,,,,,,,,,,,
921,悲しい,,,,,,,,,,,,
922,たとえ,,,,,,,,,,,,
923,受け入れる,,,,,,,,,,,,
924,どうしよう,,,,,,,,,,,,
925,味,,,,,,,,,,,,
926,迷う,,,,,,,,,,,,
927,つく,,,,,,,,,,,,
928,手に入れる,,,,,,,,,,,,
929,どんどん,,,,,,,,,,,,
930,関係ない,,,,,,,,,,,,
931,秘密,,,,,,,,,,,,
932,部,,,,,,,,,,,,
933,例,,,,,,,,,,,,
934,いずれ,,,,,,,,,,,,
935,それにしても,,,,,,,,,,,,
936,包む,,,,,,,,,,,,
937,川,,,,,,,,,,,,
938,着く,,,,,,,,,,,,
939,明らか,,,,,,,,,,,,
940,そのもの,,,,,,,,,,,,
941,地,,,,,,,,,,,,
942,願う,,,,,,,,,,,,
943,位置,,,,,,,,,,,,
944,方向,,,,,,,,,,,,
945,戻す,,,,,,,,,,,,
946,一部,,,,,,,,,,,,
947,客,,,,,,,,,,,,
948,薄い,,,,,,,,,,,,
949,よろしい,,,,,,,,,,,,
950,調子,,,,,,,,,,,,
951,迎える,,,,,,,,,,,,
952,流す,,,,,,,,,,,,
953,新た,,,,,,,,,,,,
954,平気,,,,,,,,,,,,
955,外す,,,,,,,,,,,,
956,かもしれません,,,,,,,,,,,,
957,改めて,,,,,,,,,,,,
958,どれだけ,,,,,,,,,,,,
959,進める,,,,,,,,,,,,
960,において,,,,,,,,,,,,
961,うるさい,,,,,,,,,,,,
962,去る,,,,,,,,,,,,
963,腹,,,,,,,,,,,,
964,それ以上,,,,,,,,,,,,
965,たまに,,,,,,,,,,,,
966,と思われる,,,,,,,,,,,,
967,間違う,,,,,,,,,,,,
968,実際,,,,,,,,,,,,
969,皆さん,,,,,,,,,,,,
970,悩む,,,,,,,,,,,,
971,迫る,,,,,,,,,,,,
972,まだまだ,,,,,,,,,,,,
973,第一,,,,,,,,,,,,
974,友人,,,,,,,,,,,,
975,練習,,,,,,,,,,,,
976,と同時に,,,,,,,,,,,,
977,まさに,,,,,,,,,,,,
978,疑う,,,,,,,,,,,,
979,目指す,,,,,,,,,,,,
980,消す,,,,,,,,,,,,
981,右,,,,,,,,,,,,
982,気に入る,,,,,,,,,,,,
983,払う,,,,,,,,,,,,
984,性格,,,,,,,,,,,,
985,それまで,,,,,,,,,,,,
986,かつて,,,,,,,,,,,,
987,遠く,,,,,,,,,,,,
988,今後,,,,,,,,,,,,
989,ことがない,,,,,,,,,,,,
990,発見,,,,,,,,,,,,
991,同じよう,,,,,,,,,,,,
992,希望,,,,,,,,,,,,
993,ついに,,,,,,,,,,,,
994,集中,,,,,,,,,,,,
995,万,,,,,,,,,,,,
996,効果,,,,,,,,,,,,
997,意見,,,,,,,,,,,,
998,何より,,,,,,,,,,,,
999,息子,,,,,,,,,,,,
1000,そのこと,,,,,,,,,,,,
1001,訪れる,,,,,,,,,,,,
1002,であれば,,,,,,,,,,,,
1003,証拠,,,,,,,,,,,,
1004,一日,,,,,,,,,,,,
1005,ああ,,,,,,,,,,,,
1006,月,,,,,,,,,,,,
1007,遠慮,,,,,,,,,,,,
1008,実際に,,,,,,,,,,,,
1009,暇,,,,,,,,,,,,
1010,相当,,,,,,,,,,,,
1011,影響,,,,,,,,,,,,
1012,なし,,,,,,,,,,,,
1013,のせいで,,,,,,,,,,,,
1014,ほぼ,,,,,,,,,,,,
1015,建物,,,,,,,,,,,,
1016,重要,,,,,,,,,,,,
1017,せめて,,,,,,,,,,,,
1018,数,,,,,,,,,,,,
1019,後悔,,,,,,,,,,,,
1020,誰にも,,,,,,,,,,,,
1021,紹介,,,,,,,,,,,,
1022,いなくなる,,,,,,,,,,,,
1023,疑問,,,,,,,,,,,,
1024,速い,,,,,,,,,,,,
1025,抜く,,,,,,,,,,,,
1026,名,,,,,,,,,,,,
1027,楽,,,,,,,,,,,,
1028,予想,,,,,,,,,,,,
1029,超える,,,,,,,,,,,,
1030,努力,,,,,,,,,,,,
1031,円,,,,,,,,,,,,
1032,立派,,,,,,,,,,,,
1033,一方,,,,,,,,,,,,
1034,確実,,,,,,,,,,,,
1035,当時,,,,,,,,,,,,
1036,妻,,,,,,,,,,,,
1037,通う,,,,,,,,,,,,
1038,流れ,,,,,,,,,,,,
1039,責任,,,,,,,,,,,,
1040,偶然,,,,,,,,,,,,
1041,作業,,,,,,,,,,,,
1042,運命,,,,,,,,,,,,
1043,どの,,,,,,,,,,,,
1044,伸びる,,,,,,,,,,,,
1045,下がる,,,,,,,,,,,,
1046,気をつける,,,,,,,,,,,,
1047,可能,,,,,,,,,,,,
1048,支える,,,,,,,,,,,,
1049,非常,,,,,,,,,,,,
1050,一歩,,,,,,,,,,,,
1051,最も,,,,,,,,,,,,
1052,確かめる,,,,,,,,,,,,
1053,乗せる,,,,,,,,,,,,
1054,お話,,,,,,,,,,,,
1055,常に,,,,,,,,,,,,
1056,通じる,,,,,,,,,,,,
1057,得意,,,,,,,,,,,,
1058,二度と,,,,,,,,,,,,
1059,関わる,,,,,,,,,,,,
1060,時,,,,,,,,,,,,
1061,あんなに,,,,,,,,,,,,
1062,成長,,,,,,,,,,,,
1063,遅れる,,,,,,,,,,,,
1064,きり,,,,,,,,,,,,
1065,本来,,,,,,,,,,,,
1066,注意,,,,,,,,,,,,
1067,夏,,,,,,,,,,,,
1068,取れる,,,,,,,,,,,,
1069,計画,,,,,,,,,,,,
1070,直す,,,,,,,,,,,,
1071,問う,,,,,,,,,,,,
1072,役,,,,,,,,,,,,
1073,その日,,,,,,,,,,,,
1074,にしても,,,,,,,,,,,,
1075,解決,,,,,,,,,,,,
1076,扱う,,,,,,,,,,,,
1077,重ねる,,,,,,,,,,,,
1078,ものがある,,,,,,,,,,,,
1079,混乱,,,,,,,,,,,,
1080,案内,,,,,,,,,,,,
1081,寒い,,,,,,,,,,,,
1082,罪,,,,,,,,,,,,
1083,事態,,,,,,,,,,,,
1084,行為,,,,,,,,,,,,
1085,とともに,,,,,,,,,,,,
1086,に向けて,,,,,,,,,,,,
1087,いつまでも,,,,,,,,,,,,
1088,中心,,,,,,,,,,,,
1089,条件,,,,,,,,,,,,
1090,屋,,,,,,,,,,,,
1091,型,,,,,,,,,,,,
1092,左,,,,,,,,,,,,
1093,展開,,,,,,,,,,,,
1094,残り,,,,,,,,,,,,
1095,量,,,,,,,,,,,,
1096,その中,,,,,,,,,,,,
1097,一切,,,,,,,,,,,,
1098,迷惑,,,,,,,,,,,,
1099,古い,,,,,,,,,,,,
1100,結ぶ,,,,,,,,,,,,
1101,別れる,,,,,,,,,,,,
1102,というより,,,,,,,,,,,,
1103,抑える,,,,,,,,,,,,
1104,といい,,,,,,,,,,,,
1105,楽しみ,,,,,,,,,,,,
1106,番,,,,,,,,,,,,
1107,日々,,,,,,,,,,,,
1108,間違い,,,,,,,,,,,,
1109,なお,,,,,,,,,,,,
1110,その人,,,,,,,,,,,,
1111,頼る,,,,,,,,,,,,
1112,目立つ,,,,,,,,,,,,
1113,間,,,,,,,,,,,,
1114,苦労,,,,,,,,,,,,
1115,ごと,,,,,,,,,,,,
1116,信用,,,,,,,,,,,,
1117,唯一,,,,,,,,,,,,
1118,寄る,,,,,,,,,,,,
1119,減る,,,,,,,,,,,,
1120,間に合う,,,,,,,,,,,,
1121,到着,,,,,,,,,,,,
1122,面,,,,,,,,,,,,
1123,差,,,,,,,,,,,,
1124,価値,,,,,,,,,,,,
1125,時には,,,,,,,,,,,,
1126,対応,,,,,,,,,,,,
1127,額,,,,,,,,,,,,
1128,含む,,,,,,,,,,,,
1129,まとめる,,,,,,,,,,,,
1130,すべき,,,,,,,,,,,,
1131,有名,,,,,,,,,,,,
1132,下,,,,,,,,,,,,
1133,安全,,,,,,,,,,,,
1134,反対,,,,,,,,,,,,
1135,ついてる,,,,,,,,,,,,
1136,ぶり,,,,,,,,,,,,
1137,午後,,,,,,,,,,,,
1138,切れる,,,,,,,,,,,,
1139,活動,,,,,,,,,,,,
1140,時期,,,,,,,,,,,,
1141,気,,,,,,,,,,,,
1142,際,,,,,,,,,,,,
1143,正確,,,,,,,,,,,,
1144,以来,,,,,,,,,,,,
1145,大きくなる,,,,,,,,,,,,
1146,完成,,,,,,,,,,,,
1147,なり,,,,,,,,,,,,
1148,貸す,,,,,,,,,,,,
1149,たった,,,,,,,,,,,,
1150,新,,,,,,,,,,,,
1151,降る,,,,,,,,,,,,
1152,最後まで,,,,,,,,,,,,
1153,狭い,,,,,,,,,,,,
1154,出かける,,,,,,,,,,,,
1155,至る,,,,,,,,,,,,
1156,でもある,,,,,,,,,,,,
1157,一生,,,,,,,,,,,,
1158,信頼,,,,,,,,,,,,
1159,不満,,,,,,,,,,,,
1160,といえば,,,,,,,,,,,,
1161,全体,,,,,,,,,,,,
1162,よる,,,,,,,,,,,,
1163,病気,,,,,,,,,,,,
1164,複雑,,,,,,,,,,,,
1165,代,,,,,,,,,,,,
1166,含める,,,,,,,,,,,,
1167,違い,,,,,,,,,,,,
1168,育てる,,,,,,,,,,,,
1169,ままに,,,,,,,,,,,,
1170,少しでも,,,,,,,,,,,,
1171,にくい,,,,,,,,,,,,
1172,保つ,,,,,,,,,,,,
1173,回,,,,,,,,,,,,
1174,通す,,,,,,,,,,,,
1175,役に立つ,,,,,,,,,,,,
1176,学ぶ,,,,,,,,,,,,
1177,このよう,,,,,,,,,,,,
1178,比べる,,,,,,,,,,,,
1179,限る,,,,,,,,,,,,
1180,対象,,,,,,,,,,,,
1181,度,,,,,,,,,,,,
1182,そのうち,,,,,,,,,,,,
1183,世の中,,,,,,,,,,,,
1184,加える,,,,,,,,,,,,
1185,亡くなる,,,,,,,,,,,,
1186,最大,,,,,,,,,,,,
1187,人気,,,,,,,,,,,,
1188,及ぶ,,,,,,,,,,,,
1189,将来,,,,,,,,,,,,
1190,種類,,,,,,,,,,,,
1191,半,,,,,,,,,,,,
1192,苦しむ,,,,,,,,,,,,
1193,訴える,,,,,,,,,,,,
1194,ずつ,,,,,,,,,,,,
1195,たつ,,,,,,,,,,,,
1196,関する,,,,,,,,,,,,
1197,決定,,,,,,,,,,,,
1198,なくす,,,,,,,,,,,,
1199,分ける,,,,,,,,,,,,
1200,いわゆる,,,,,,,,,,,,
1201,年,,,,,,,,,,,,
1202,にかけて,,,,,,,,,,,,
1203,視線,,,,,,,,,,,,
1204,嬉しい,,,,,,,,,,,,
1205,ねえ,,,,,,,,,,,,
1206,出来る,,,,,,,,,,,,
1207,ダメ,,,,,,,,,,,,
1208,見つめる,,,,,,,,,,,,
1209,全て,,,,,,,,,,,,
1210,少女,,,,,,,,,,,,
1211,扉,,,,,,,,,,,,
1212,もしかして,,,,,,,,,,,,
1213,俺たち,,,,,,,,,,,,
1214,瞳,,,,,,,,,,,,
1215,先輩,,,,,,,,,,,,
1216,皆,,,,,,,,,,,,
1217,奴,,,,,,,,,,,,
1218,五,,,,,,,,,,,,
1219,慌てる,,,,,,,,,,,,
1220,街,,,,,,,,,,,,
1221,達,,,,,,,,,,,,
1222,というか,,,,,,,,,,,,
1223,なんだか,,,,,,,,,,,,
1224,攻撃,,,,,,,,,,,,
1225,妹,,,,,,,,,,,,
1226,君,,,,,,,,,,,,
1227,立ち上がる,,,,,,,,,,,,
1228,唇,,,,,,,,,,,,
1229,震える,,,,,,,,,,,,
1230,浮かべる,,,,,,,,,,,,
1231,可愛い,,,,,,,,,,,,
1232,気付く,,,,,,,,,,,,
1233,両手,,,,,,,,,,,,
1234,身体,,,,,,,,,,,,
1235,すみません,,,,,,,,,,,,
1236,三人,,,,,,,,,,,,
1237,お母さん,,,,,,,,,,,,
1238,何だ,,,,,,,,,,,,
1239,眺める,,,,,,,,,,,,
1240,床,,,,,,,,,,,,
1241,やがる,,,,,,,,,,,,
1242,少年,,,,,,,,,,,,
1243,そりゃ,,,,,,,,,,,,
1244,森,,,,,,,,,,,,
1245,わけじゃない,,,,,,,,,,,,
1246,倒す,,,,,,,,,,,,
1247,構う,,,,,,,,,,,,
1248,響く,,,,,,,,,,,,
1249,あの子,,,,,,,,,,,,
1250,笑み,,,,,,,,,,,,
1251,謝る,,,,,,,,,,,,
1252,振り返る,,,,,,,,,,,,
1253,仕方ない,,,,,,,,,,,,
1254,やがて,,,,,,,,,,,,
1255,我々,,,,,,,,,,,,
1256,口にする,,,,,,,,,,,,
1257,バカ,,,,,,,,,,,,
1258,ふと,,,,,,,,,,,,
1259,肉,,,,,,,,,,,,
1260,地面,,,,,,,,,,,,
1261,えっと,,,,,,,,,,,,
1262,何で,,,,,,,,,,,,
1263,お父さん,,,,,,,,,,,,
1264,叩く,,,,,,,,,,,,
1265,そっか,,,,,,,,,,,,
1266,見上げる,,,,,,,,,,,,
1267,声をかける,,,,,,,,,,,,
1268,全身,,,,,,,,,,,,
1269,連中,,,,,,,,,,,,
1270,戦い,,,,,,,,,,,,
1271,告げる,,,,,,,,,,,,
1272,気配,,,,,,,,,,,,
1273,と共に,,,,,,,,,,,,
1274,そっと,,,,,,,,,,,,
1275,廊下,,,,,,,,,,,,
1276,取り出す,,,,,,,,,,,,
1277,影,,,,,,,,,,,,
1278,色々,,,,,,,,,,,,
1279,噂,,,,,,,,,,,,
1280,四,,,,,,,,,,,,
1281,兄,,,,,,,,,,,,
1282,怒り,,,,,,,,,,,,
1283,嘘,,,,,,,,,,,,
1284,生徒,,,,,,,,,,,,
1285,相変わらず,,,,,,,,,,,,
1286,浮かぶ,,,,,,,,,,,,
1287,そうですね,,,,,,,,,,,,
1288,傷,,,,,,,,,,,,
1289,痛み,,,,,,,,,,,,
1290,放つ,,,,,,,,,,,,
1291,なのです,,,,,,,,,,,,
1292,背後,,,,,,,,,,,,
1293,闇,,,,,,,,,,,,
1294,普段,,,,,,,,,,,,
1295,綺麗,,,,,,,,,,,,
1296,手紙,,,,,,,,,,,,
1297,下さる,,,,,,,,,,,,
1298,かのように,,,,,,,,,,,,
1299,電話,,,,,,,,,,,,
1300,じっと,,,,,,,,,,,,
1301,お願いします,,,,,,,,,,,,
1302,だからこそ,,,,,,,,,,,,
1303,挨拶,,,,,,,,,,,,
1304,無駄,,,,,,,,,,,,
1305,王,,,,,,,,,,,,
1306,さっさ,,,,,,,,,,,,
1307,村,,,,,,,,,,,,
1308,触る,,,,,,,,,,,,
1309,六,,,,,,,,,,,,
1310,駄目,,,,,,,,,,,,
1311,巨大,,,,,,,,,,,,
1312,光景,,,,,,,,,,,,
1313,多分,,,,,,,,,,,,
1314,黒,,,,,,,,,,,,
1315,ござる,,,,,,,,,,,,
1316,石,,,,,,,,,,,,
1317,だよね,,,,,,,,,,,,
1318,おそらく,,,,,,,,,,,,
1319,二つ,,,,,,,,,,,,
1320,付き合う,,,,,,,,,,,,
1321,肌,,,,,,,,,,,,
1322,武器,,,,,,,,,,,,
1323,当てる,,,,,,,,,,,,
1324,そいつ,,,,,,,,,,,,
1325,椅子,,,,,,,,,,,,
1326,無い,,,,,,,,,,,,
1327,恐怖,,,,,,,,,,,,
1328,おいしい,,,,,,,,,,,,
1329,命令,,,,,,,,,,,,
1330,本当に,,,,,,,,,,,,
1331,す,,,,,,,,,,,,
1332,マジ,,,,,,,,,,,,
1333,口を開く,,,,,,,,,,,,
1334,匂い,,,,,,,,,,,,
1335,格好,,,,,,,,,,,,
1336,そうね,,,,,,,,,,,,
1337,頬,,,,,,,,,,,,
1338,っていう,,,,,,,,,,,,
1339,いやいや,,,,,,,,,,,,
1340,それじゃ,,,,,,,,,,,,
1341,尋ねる,,,,,,,,,,,,
1342,犬,,,,,,,,,,,,
1343,もはや,,,,,,,,,,,,
1344,階段,,,,,,,,,,,,
1345,そう言う,,,,,,,,,,,,
1346,いいえ,,,,,,,,,,,,
1347,もしかしたら,,,,,,,,,,,,
1348,机,,,,,,,,,,,,
1349,先ほど,,,,,,,,,,,,
1350,勝負,,,,,,,,,,,,
1351,そうそう,,,,,,,,,,,,
1352,本物,,,,,,,,,,,,
1353,真剣,,,,,,,,,,,,
1354,七,,,,,,,,,,,,
1355,星,,,,,,,,,,,,
1356,まずい,,,,,,,,,,,,
1357,教室,,,,,,,,,,,,
1358,鋭い,,,,,,,,,,,,
1359,あたり,,,,,,,,,,,,
1360,口調,,,,,,,,,,,,
1361,姉,,,,,,,,,,,,
1362,似合う,,,,,,,,,,,,
1363,方がいい,,,,,,,,,,,,
1364,ちなみに,,,,,,,,,,,,
1365,揺れる,,,,,,,,,,,,
1366,話しかける,,,,,,,,,,,,
1367,あるいは,,,,,,,,,,,,
1368,体,,,,,,,,,,,,
1369,視界,,,,,,,,,,,,
1370,そうだね,,,,,,,,,,,,
1371,限界,,,,,,,,,,,,
1372,作戦,,,,,,,,,,,,
1373,頭を下げる,,,,,,,,,,,,
1374,申す,,,,,,,,,,,,
1375,お互い,,,,,,,,,,,,
1376,なんじゃ,,,,,,,,,,,,
1377,取り戻す,,,,,,,,,,,,
1378,既に,,,,,,,,,,,,
1379,右手,,,,,,,,,,,,
1380,女子,,,,,,,,,,,,
1381,白,,,,,,,,,,,,
1382,猫,,,,,,,,,,,,
1383,馬鹿,,,,,,,,,,,,
1384,適当,,,,,,,,,,,,
1385,そば,,,,,,,,,,,,
1386,なんでも,,,,,,,,,,,,
1387,一言,,,,,,,,,,,,
1388,心臓,,,,,,,,,,,,
1389,なぜか,,,,,,,,,,,,
1390,酒,,,,,,,,,,,,
1391,いいか,,,,,,,,,,,,
1392,魂,,,,,,,,,,,,
1393,違いない,,,,,,,,,,,,
1394,空間,,,,,,,,,,,,
1395,真面目,,,,,,,,,,,,
1396,たる,,,,,,,,,,,,
1397,お礼,,,,,,,,,,,,
1398,薬,,,,,,,,,,,,
1399,お茶,,,,,,,,,,,,
1400,味方,,,,,,,,,,,,
1401,炎,,,,,,,,,,,,
1402,両親,,,,,,,,,,,,
1403,様に,,,,,,,,,,,,
1404,荷物,,,,,,,,,,,,
1405,それら,,,,,,,,,,,,
1406,細い,,,,,,,,,,,,
1407,警戒,,,,,,,,,,,,
1408,鍵,,,,,,,,,,,,
1409,膝,,,,,,,,,,,,
1410,飛び出す,,,,,,,,,,,,
1411,何とか,,,,,,,,,,,,
1412,というのに,,,,,,,,,,,,
1413,興奮,,,,,,,,,,,,
1414,褒める,,,,,,,,,,,,
1415,我が,,,,,,,,,,,,
1416,弟,,,,,,,,,,,,
1417,指示,,,,,,,,,,,,
1418,っていうか,,,,,,,,,,,,
1419,わずか,,,,,,,,,,,,
1420,十,,,,,,,,,,,,
1421,舌,,,,,,,,,,,,
1422,鳴る,,,,,,,,,,,,
1423,穴,,,,,,,,,,,,
1424,そちら,,,,,,,,,,,,
1425,随分,,,,,,,,,,,,
1426,差し出す,,,,,,,,,,,,
1427,八,,,,,,,,,,,,
1428,ども,,,,,,,,,,,,
1429,閉じる,,,,,,,,,,,,
1430,光る,,,,,,,,,,,,
1431,勘違い,,,,,,,,,,,,
1432,警察,,,,,,,,,,,,
1433,何でも,,,,,,,,,,,,
1434,伸ばす,,,,,,,,,,,,
1435,それに,,,,,,,,,,,,
1436,冷静,,,,,,,,,,,,
1437,第,,,,,,,,,,,,
1438,頂く,,,,,,,,,,,,
1439,怪しい,,,,,,,,,,,,
1440,馬,,,,,,,,,,,,
1441,衝撃,,,,,,,,,,,,
1442,城,,,,,,,,,,,,
1443,巻き込む,,,,,,,,,,,,
1444,多少,,,,,,,,,,,,
1445,同士,,,,,,,,,,,,
1446,って言う,,,,,,,,,,,,
1447,そのよう,,,,,,,,,,,,
1448,恋人,,,,,,,,,,,,
1449,てる,,,,,,,,,,,,
1450,気がつく,,,,,,,,,,,,
1451,病院,,,,,,,,,,,,
1452,回す,,,,,,,,,,,,
1453,わけない,,,,,,,,,,,,
1454,汗,,,,,,,,,,,,
1455,開始,,,,,,,,,,,,
1456,それで,,,,,,,,,,,,
1457,家,,,,,,,,,,,,
1458,まとも,,,,,,,,,,,,
1459,押さえる,,,,,,,,,,,,
1460,青い,,,,,,,,,,,,
1461,超,,,,,,,,,,,,
1462,提案,,,,,,,,,,,,
1463,悔しい,,,,,,,,,,,,
1464,一本,,,,,,,,,,,,
1465,室,,,,,,,,,,,,
1466,ってのは,,,,,,,,,,,,
1467,ど,,,,,,,,,,,,
1468,真実,,,,,,,,,,,,
1469,研究,,,,,,,,,,,,
1470,背,,,,,,,,,,,,
1471,いつの間にか,,,,,,,,,,,,
1472,我,,,,,,,,,,,,
1473,扱い,,,,,,,,,,,,
1474,回復,,,,,,,,,,,,
1475,どうでもいい,,,,,,,,,,,,
1476,知識,,,,,,,,,,,,
1477,恋,,,,,,,,,,,,
1478,抵抗,,,,,,,,,,,,
1479,犯人,,,,,,,,,,,,
1480,天,,,,,,,,,,,,
1481,広げる,,,,,,,,,,,,
1482,に関して,,,,,,,,,,,,
1483,文字,,,,,,,,,,,,
1484,付く,,,,,,,,,,,,
1485,苦手,,,,,,,,,,,,
1486,引っ張る,,,,,,,,,,,,
1487,解放,,,,,,,,,,,,
1488,ともかく,,,,,,,,,,,,
1489,箱,,,,,,,,,,,,
1490,追いかける,,,,,,,,,,,,
1491,人,,,,,,,,,,,,
1492,真っ赤,,,,,,,,,,,,
1493,見事,,,,,,,,,,,,
1494,絵,,,,,,,,,,,,
1495,でございます,,,,,,,,,,,,
1496,おはよう,,,,,,,,,,,,
1497,破壊,,,,,,,,,,,,
1498,嫌う,,,,,,,,,,,,
1499,壊れる,,,,,,,,,,,,
1500,拾う,,,,,,,,,,,,
1501,今夜,,,,,,,,,,,,
1502,囲む,,,,,,,,,,,,
1503,知り合い,,,,,,,,,,,,
1504,単純,,,,,,,,,,,,
1505,船,,,,,,,,,,,,
1506,中身,,,,,,,,,,,,
1507,系,,,,,,,,,,,,
1508,とんでもない,,,,,,,,,,,,
1509,なりに,,,,,,,,,,,,
1510,辺り,,,,,,,,,,,,
1511,完璧,,,,,,,,,,,,
1512,脱ぐ,,,,,,,,,,,,
1513,全力,,,,,,,,,,,,
1514,無言,,,,,,,,,,,,
1515,門,,,,,,,,,,,,
1516,仲良く,,,,,,,,,,,,
1517,身体,,,,,,,,,,,,
1518,技術,,,,,,,,,,,,
1519,それじゃあ,,,,,,,,,,,,
1520,殴る,,,,,,,,,,,,
1521,大量,,,,,,,,,,,,
1522,沈黙,,,,,,,,,,,,
1523,感触,,,,,,,,,,,,
1524,思考,,,,,,,,,,,,
1525,試す,,,,,,,,,,,,
1526,島,,,,,,,,,,,,
1527,ということだ,,,,,,,,,,,,
1528,言い方,,,,,,,,,,,,
1529,会社,,,,,,,,,,,,
1530,経つ,,,,,,,,,,,,
