Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
7071,だるい,,"1. (피로나 병 등으로) 나른하다, 께느른하다, 노곤하다, 매시근하다. 2. 疲労がたまっていて体に力が入りにくい。動くことがめんどくさい。 3. 気が進まない。やる気が起こらない。",,,,,,,,,,
7074,良好,,1. 양호. 2. 良好 りょうこう . 3. 영양학 유우트로피아,,,,,,,,,,
7102,主要,,1. 주요. 2. 主要 しゅよう . 3. 주요 제목.,,,,,,,,,,
7144,早すぎる,,"1. (시간적으로) 이르다. (↔遅い) 2. 아직 그 시각·시기가 아니다. (↔遅い) 3. 시간이 짧다[빠르다], 손쉽다. (↔遅い)",,,,,,,,,,
7209,断固,,"1. 단호히, 단연코. 2. ‘断固(=단호)’의 힘줌말. 3. 단호한",,,,,,,,,,
7228,劇的,,"1. 극적. 2. 劇的 げきてき , ドラマチック. 3. げきてき【劇的】。ドラマチックな",,,,,,,,,,
7250,格段,,"1. 현격(懸隔); 사물의 정도 차이가 심한 것; 또, 그런 모양. 2. 각별; 사물의 정도가 보통을 크게 넘는 것; 또, 그런 모양. 3. 현격한 차이.",,,,,,,,,,
7309,格別,,"1. 각별(各別), 유별남, 특별함, 유난함. (=格段) 2. 특별히, 각별히, 유난히. 3. (가정의 조건 등을 받아) (…의 경우는) 별도로 하고, 어쨌든지 (간에), (…이라면) 또 몰라도.",,,,,,,,,,
7311,着実,,1. 착실. 2. ビジネス・経済 steady rise 3. ビジネス・経済 steady policy,,,,,,,,,,
7335,柔軟,,1. 유연함. 2. 부드럽고 나긋나긋함. 3. 융통성이 있음.,,,,,,,,,,
7363,望ましい,,1. 바람직하다.,,,,,,,,,,
7366,不当,,"1. 부당, 정당하지 않음. (↔正当) 2. (흥행물 따위의) 인기가 없음. 3. 유행하지 않음.",,,,,,,,,,
7370,厳格,,"1. 엄격, (태도·규칙 등이) 매우 엄하고 철저함. 2. 엄격화; (원리 원칙에 따라) 판단 기준을 더 엄격하게 세우는 것; 또, 그 기준이 엄격해지는 것. 3. 엄한 아버지.",,,,,,,,,,
7391,不可欠,,"1. 불가결, 꼭 필요한 것, 없어서는 안 되는 것. 2. 논리 불가결 조건, 필요조건. 3. 동물 절대 휴면(絶對休眠)",,,,,,,,,,
7396,幅広い,,1. 폭넓다. 2. 폭이 넓다. 3. 활동 범위가 넓다.,,,,,,,,,,
7559,デカい,,"1. 속어 크다, 방대하다, (정도가) 심하다. (=大きい, でっかい) 2. （俗語）大きい。 3. 아주 큰 것.",,,,,,,,,,
7567,おっきい,,"1. 큼직하다. 2. 큼직한 손. 3. 크다, 큼직하다",,,,,,,,,,
7630,容易い,,"1. 쉽다, 용이하다. (↔難しい) 2. 경솔하다. 3. 쉬운 문제.",,,,,,,,,,
7696,凶悪,,"1. 흉악. 2. 性格が悪く、殺傷を平気で起こす有様。 3. 흉악범, (살인·강간 등의) 흉악한 범죄를 저지른 사람.",,,,,,,,,,
7697,エロい,,"1. 야하다, 성적 매력이 있다. 2. 야하다, 섹시하다.",,,,,,,,,,
7742,恐い,,"1. 무섭다, 두렵다. 2. 겁나다. (=恐ろしい) 3. 걱정스럽다, 염려스럽다.",,,,,,,,,,
7750,忌々しい,,,,,,,,,,,,
7760,唖然,,"1. 아연, 뜻밖의 일에 놀라 말도 나오지 않는 모양. 2. [관용구] '어안이 벙벙하다,아연실색하다' 를 의미함. 3. [관용구] '아연하다' 를 의미함.",,,,,,,,,,
7763,すげぇ,,"1. 속어 ‘すご(凄)い’의 구어체: 대단해, 굉장해, 엄청나군, 끝내주네.",,,,,,,,,,
7800,訝しい,,"1. 의심[의아]스럽다, 수상쩍다. (=疑わしい)",,,,,,,,,,
7805,混沌,,"1. 혼돈. (=カオス) 2. 混沌 こんとん , カオス. 3. 생물 (→포의(胞衣))",,,,,,,,,,
7826,冷ややか,,1. 차가운[쌀쌀한] 모양. 2. (식어서) 매우 찬 모양. 3. (인정·동정이 없이) 냉담한 모양.,,,,,,,,,,
7852,おぞましい,,"1. (소름이 끼칠 정도로) 싫은 생각이 들다, 역겹다. (=うとましい) 2. 고어 무섭다. 3. 고어 교활하다.",,,,,,,,,,
7878,虚ろ,,"1. 속이 텅 빔; 또, 그런 곳. (=うろ, ほら) 2. 얼빠짐, 멍청함. 3. 공허함.",,,,,,,,,,
7904,虚しい,,"1. 공허하다, 내용이 없다. 2. 헛되다, 보람 없다. 3. 허무하다, 덧없다.",,,,,,,,,,
7938,苦々しい,,"1. 몹시 싫다, 대단히 불쾌하다, 쓰디쓰다.",,,,,,,,,,
7965,物凄い,,"1. 무섭다. 2. 어쩐지 기분이 나쁘다[으스스하다], 끔찍하다. 3. 대단하다, 굉장하다, 엄청나다.",,,,,,,,,,
7967,無いと,,"1. 없다. 2. (인간이나 물건이) 존재하지 않다. 3. (사항이) 일어나지 않다, 행하지 않는다.",,,,,,,,,,
7992,紅い,,"1. 발그스름하다. 2. 홍일점. 3. 많은 남성중에 한 여자가 섞임; 또, 그 여자.",,,,,,,,,,
8030,大袈裟,,"1. 과장됨, 허풍을 떪. (=おおぎょう) 2. 대규모. (=大じかけ) 3. 큰 가사(袈裟).",,,,,,,,,,
8031,鬱陶しい,,"1. 음울하다, (찌무룩하여) 마음이 개운치 않다. 2. 귀찮다, 성가시다, 거추장스럽다. 3. 귀찮은 일.",,,,,,,,,,
8124,頑な,,"1. 완고함, 마음이 비뚤어지고 고집이 셈. (=頑固, 強情) 2. 완강히 거부하다. 3. 완고한 태도.",,,,,,,,,,
8133,脆い,,"1. 부서지기[깨지기] 쉽다, 무르다. (↔かたい) 2. (견디는 힘이) 약하다, 맥없다. 3. (마음이) 여리다, 약하다. (↔強い)",,,,,,,,,,
8138,はしたない,,"1. 상스럽다, 천격스럽다, 조심성이 없다, 버릇없다. 2. 애매하다, 어중간하다. 3. 거북하다, 멋쩍다.",,,,,,,,,,
8152,凶暴,,"1. 흉포, 흉악하고 난폭함. 2. 흉포한 사나이. 3. 흉포성.",,,,,,,,,,
8241,当然ながら,,"1. 당연(함). 2. 당연히, 응당. 3. 당연한 이치.",,,,,,,,,,
8247,か細い,,"1. 가냘프다, 연약하다. 2. 가냘픈 몸.",,,,,,,,,,
8267,名残惜しい,,"1. (이별이) 아쉽다, (헤어지기) 섭섭하다[서운하다].",,,,,,,,,,
8274,健気,,"1. (자기 몸을 돌보지 않고) 씩씩하고 부지런함, 다기짐, 다기참. 2. (나이나 몸에 비해서) 갸륵함, 기특함. 3. 고어 건강함.",,,,,,,,,,
8327,不味い,,"1. 맛이 없다. (↔うまい, おいしい) 2. ((拙い)) 서투르다, 졸렬하다. (=つたない), (↔うまい) 3. 못생기다, 아름답지 않다.",,,,,,,,,,
8344,多め,,1. 좀 많은 정도·느낌. (↔少なめ) 2. 다면. 3. 많은 평면.,,,,,,,,,,
8374,無残,,"1. 끔찍함, 잔인함, 무참. 2. 무참(無慘). 3. 불교 ((無慙·無慚)) 무참(無慙), 죄를 짓고도 수치를 모름.",,,,,,,,,,
8400,恍惚,,"1. 황홀. 2. ‘もうろく(=망령)’의 완곡한 표현. 3. 恍惚 こうこつ , うっとりすること, エクスタシー.",,,,,,,,,,
8401,極まりない,,"1. (…하기) 한이[짝이] 없다, 극심하다, 끝이 없다 2. 위험천만한",,,,,,,,,,
8410,重々しい,,,,,,,,,,,,
8424,蒼い,,"1. 파랗다. 2. (빛이) 푸르다. 3. (얼굴빛이) 창백하다, 핼쑥하다, 파리하다.",,,,,,,,,,
8469,ちっぽけ,,"1. 속어 자그맣고 보잘것없음, 사소함, 소규모. 2. 자그마한 몸집. 3. 軍事 wee",,,,,,,,,,
8477,ピッタリ,,"1. 빈틈없이 밀착하고 있는 모양: 꼭, 딱, 꽉, 착, 바싹. 2. (착오 없이) 정확히 맞는 모양; 또, 잘 어울리는 모양: 딱; 꼭. 3. 꼭 맞음, 딱 맞음.",,,,,,,,,,
8501,四角い,,"1. 네모지다, 네모나다, 네모꼴이다. 2. 딱딱하다. 3. 네모나다",,,,,,,,,,
8508,様になる,,"1. 모양이 나다, 그럴듯해지다. 2. 모양, 상태, 모습. 3. 방법, 수단.",,,,,,,,,,
8513,いいとこ,,"1. 좋은 점도 있다. 2. 눈을 뜨자마자 벌떡 일어나다, 일찍 일어나다. 3. [종교] 바미얀 석불.",,,,,,,,,,
8532,心外,,"1. 심외, 의외(意外), 뜻밖, 예상치 못함, (예상과 달라) 유감스러움. 2. 心外 しんがい , 思 おも いの 外 ほか . 3. 섭섭하기 짝이 없다.",,,,,,,,,,
8533,恨めしい,,"1. 원망스럽다. 2. 유감스럽다, 한스럽다.",,,,,,,,,,
8566,いい男,,"1. 미남자, 호남자(好男子). 2. 무책임한 사나이. 3. 구어 좋다. (=よい)",,,,,,,,,,
8591,キモイ,,"1. [속어] 기분(이) 나쁘다. (=きしょい) 2. 속어 기분 나쁘다, 기분이 언짢다. (=きしょい) 3. (context、slang)気持ち悪い。",,,,,,,,,,
8615,眩い,,"1. 아어(雅語) 눈부시다. (=まぶしい) 2. 눈부시게 아름답다. 3. 부끄럽다, 열없다.",,,,,,,,,,
8625,さよう,,"1. 작용. 2. 노인어 그렇게, 그런, 그처럼, 그와 같이. (=そのとおり, そう, そのよう(に)) 3. 그렇다. (=そうだ, しかり)",,,,,,,,,,
8628,悠然,,"1. 유연, 침착하고 여유가 있는 모양. (=悠悠) 2. 유연한 태도를 취하다. 3. 悠然 ゆうぜん としている.",,,,,,,,,,
8635,若き,,"1. 젊은 사람. 2. 젊은. 3. (뒤에 ‘ば’ ‘たら’ ‘なら’ ‘ても’를 수반하여) 만약, 만일, 혹시.",,,,,,,,,,
8645,悠長,,"1. 유장함, 침착하며 성미가 느릿함, 서두르지 않음. 2. 누긋하고 서두르지 않는 태도. 3. 마음을[태도를] 누긋하게 갖다.",,,,,,,,,,
8656,定か,,"1. 명확한 모양: 확실함, 분명함. 2. 정가. 3. 정관.",,,,,,,,,,
8677,朦朧,,"1. 몽롱, 흐릿하고 희미한 모양. 2. 사물의 내용·실체가 확실치 않은 모양. 3. 朦朧 もうろう , おぼろ.",,,,,,,,,,
8688,様な,,"1. 예시를 들어 말할 때 씀: …(와) 같은. 2. 모양, 상태, 모습. 3. 방법, 수단.",,,,,,,,,,
8695,朗らか,,1. 쾌활[명랑]한 모양. 2. (날씨가) 쾌청한 모양. 3. 명랑한 사람.,,,,,,,,,,
8765,気がかり,,,,,,,,,,,,
8783,赤黒い,,1. 검붉다. 2. 검붉은 얼굴.,,,,,,,,,,
8808,馬鹿馬鹿しい,,"1. 매우 어리석다, 우습다, 어이없다. 2. 엄청나다.",,,,,,,,,,
8825,全い,,1. 완전하다. 2. (→まっとうする) 3. 완전한 사상.,,,,,,,,,,
8828,いやでも,,"1. 어떻게 하든, 꼭, 억지로. 2. 싫음, 하고 싶지 않음. (=嫌い), (↔好き) 3. 불쾌한 모양.",,,,,,,,,,
8831,禍々しい,,"1. 안 좋은 일이 일어날 것 같다, 불길하다, 꺼림칙하다.",,,,,,,,,,
8833,簡素,,1. 간소. 2. 簡素 かんそ . 3. 간소화.,,,,,,,,,,
8855,温か,,"1. 따뜻함. 2. (온도가) 따스함, 훈훈함. 3. (인정·분위기가) 다정함.",,,,,,,,,,
8869,露わ,,"1. 마각을 드러내다, 숨기고 있던 일이나 정체를 드러내다, 본색을 드러내다.",,,,,,,,,,
8875,可能な限り,,"1. 物理・原子力 ALAP 2. 物理・原子力 as low as practicable 3. 化学・工業化学,物理・原子力 ALARA",,,,,,,,,,
8895,歪,,"1. 비뚤어진[일그러진] 모양; 특히, 원형의 찌그러진 것. 2. 비뚤어짐, 일그러짐, 뒤틀림. (=ゆがみ) 3. (사물이 잘 안되는 데서 일어나는) 나쁜 여파, 폐해. (=しわよせ)",,,,,,,,,,
8939,酷,,"1. 가혹한 모양, 심한 모양. 2. (금품 등을) 무리하게 융통함, 억지 변통. (=ひどさんだん) 3. 과혹, 지나치게 가혹함.",,,,,,,,,,
8960,心苦しい,,"1. 미안해 마음이 괴롭다. 2. 고어 가엾다, 애처롭다. 3. 마음이 몹시 괴롭습니다만",,,,,,,,,,
9014,艶やか,,"1. 반들반들함, 윤기가 나고 아름다움. 2. (여자가) 품위 있게 고운 모양, 화려하고 아리따움, 요염함. 3. 윤기 있는 피부.",,,,,,,,,,
9028,まばら,,"1. (사이가) 뜸, 성김, 드문드문함. 2. 소액 거래를 전문으로 하는 사람들[회사]. (↔大手) 3. 인적(人跡)이 드묾.",,,,,,,,,,
9029,裕福,,1. 유복. 2. 부유한 귀족 가문들. 3. 유복한 가정.,,,,,,,,,,
9030,生憎,,"1. 공교로운 모양, 형편이 나쁘게 된 모양: 공교롭게(도), (때)마침, 계제 사납게. 2. 문학 공교롭게, (때)마침, 짓궂게, 얄궂게. (=あいにく) 3. 상대방이 기대한 대로 안 되었을 때 양해를 구하거나, 비꼬는 기분을 나타내는 말： 미안하게 되었습니다((‘あいにく’의 공손한 말씨)).",,,,,,,,,,
9065,麗しい,,"1. (모양·색상·용모 등이) 아름답다, 예쁘다, 곱다. 2. (기분이) 좋다, (날씨가) 맑다. 3. (심적으로) 아름답다, 훈훈하다, 흐뭇하다.",,,,,,,,,,
9075,悪く言う,,1. 나쁘다. 2. 좋지 않다. 3. (머리 따위가) 둔하다.,,,,,,,,,,
9097,甘く見る,,"1. (남을) 얕보다, 깔보다. 2. (일을) 낙관하다, 쉽게 생각하다. 3. (맛이) 달다. (↔からい)",,,,,,,,,,
9111,か弱い,,"1. 연약하다, 가냘프다, 애잔하다. (=弱々(よわよわ)しい) 2. 애잔한 모습.",,,,,,,,,,
9118,強い力,,"1. 힘이 세다. 2. 점착력이 강하다. 3. 강하다, 세다.",,,,,,,,,,
9179,疎い,,"1. 소원하다, 친하지 않다, 서먹하다. (↔親しい) 2. (흔히 ‘…に(は)疎い'의 꼴로) 잘 모르다, (사정에) 어둡다. (↔詳しい) 3. 머리가 둔하다, 멍청하다.",,,,,,,,,,
9216,颯爽,,"1. 모습·태도·행동이 시원스럽고 씩씩한 모양, 선드러짐. 2. 씩씩하게 걷다. 3. 씩씩한 모습[자태].",,,,,,,,,,
9238,清々しい,,"1. 상쾌하다, 시원하다. 2. 주저함이 없다, 시원시원하다. 3. (일의 진행 등이) 막힘이 없다, 잘되어 가다.",,,,,,,,,,
9245,拙,,"1. 서투름, 졸렬함. (↔巧) 2. 저, 소생. 3. 서투르다, 졸렬하다.",,,,,,,,,,
9267,逞しい,,"1. 몸이 억세 보이다, 늠름하다, 헌걸차다. 2. (의지 등이) 강하다, 씩씩하다, 어기차다. 3. (기세 등이) 왕성하다.",,,,,,,,,,
9272,若い頃,,1. 젊다. 2. 어리다. 3. 생긴 지 얼마 안 되다.,,,,,,,,,,
9277,素っ気ない,,"1. 매정하다, 냉담하다, 쌀쌀맞다, 인정머리 없다, 무뚝뚝하다. (=すげない) 2. 냉담하다, 쌀쌀맞다, 매정하다, 인정머리 없다. (=すげない) (→素っ気無い)",,,,,,,,,,
9281,嬉々,,"1. 희희, 매우 기뻐하고 즐거워하는 모습.",,,,,,,,,,
9285,簡易,,"1. 간이, 간단하고 손쉬움. 2. 간이누에떨이기 3. 簡易 かんい .",,,,,,,,,,
9307,血まみれ,,1. 피투성이가 됨. (=血だらけ),,,,,,,,,,
9395,呑気,,"1. 성격이 느긋한 모양, 걱정·근심이 없는 모양, 무시근한 모양: 무사태평, 만사태평. 2. 고어 기분 전환. (=気晴らし, 気散じ) 3. 무사태평하게 살아가다.",,,,,,,,,,
9413,厳密,,"1. 엄밀함, 세세한 곳까지 엄격하게 하는 모양. 2. 地学・天文,環境 exact solution 3. 数学,物理・原子力 rigorous solution",,,,,,,,,,
9432,地道,,"1. 견실한 방법, (모험을 하지 않고) 착실히 나아가는 태도, 성실함. 2. 보통의 속도로 걸음; 또, 마술(馬術)에서 말을 보통 걸음으로 걷게 함. (→早道) 3. 대지의 법칙. (↔天道)",,,,,,,,,,
9442,茶色い,,1. 갈색이다,,,,,,,,,,
9477,あどけない,,"1. (어린이가) 순진하고 귀엽다, 천진난만하다.",,,,,,,,,,
9518,獰猛,,"1. 사나움, 영악(獰惡). 2. ‘どうもう’의 오독(誤讀). 3. 獰猛 どうもう だ.",,,,,,,,,,
9608,哀しい,,"1. 슬프다. (↔嬉しい) 2. 애처롭다, 구슬프다. 3. 어쩐지 슬프다, 구슬프다, 서글프다.",,,,,,,,,,
9615,露わにする,,"1. (단독으로 또는 ‘…(を)する’∙‘…を…する’의 꼴로) 하다. 2. 어떤 일∙동작∙행위 등을 하다. 3. 어떤 역할을 하다, 어떤 지위에서 일하다.",,,,,,,,,,
9641,いい話,,"1. 구어 좋다. (=よい) 2. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄. 3. 이이, 기뻐서 즐거워하는 모양.",,,,,,,,,,
9645,左様,,"1. 노인어 그렇게, 그런, 그처럼, 그와 같이. (=そのとおり, そう, そのよう(に)) 2. 그렇다. (=そうだ, しかり) 3. 안녕, 안녕히 가십시오[계십시오], 안녕히 가세요[계세요]((헤어질 때의 인사말)). (=さよなら)",,,,,,,,,,
9646,ドロドロ,,"1. 질척하게 녹은 모양: 질척질척, 걸쭉걸쭉, 흐물흐물, 곤죽같이. 2. 진흙투성이가 된 모양. 3. 멀리서 북소리·천둥소리·포성 따위가 계속 울려오는 모양: 우르르, 쿵쿵.",,,,,,,,,,
9649,切実,,1. 절실. 2. 아주 중요함. 3. 아주 적절함.,,,,,,,,,,
9671,亡き,,"1. 죽고 없는, 살아 있지 않은, 고(故). 2. 죽은 누이. 3. 죽은 사람 축.",,,,,,,,,,
9676,清楚,,1. 청초. 2. 청초한 꽃. 3. 청초하게,,,,,,,,,,
9699,満々,,1. 자신만만 2. やる気満々 (やるきまんまん) : 의욕이 넘침,,,,,,,,,,
9700,様だ,,"1. 불확실한 또는 완곡한 단정을 나타냄: …(인) 것 같다, …(한) 듯하다. 2. 내용의 지시, 또는 (일례로서) 예시하여 말함: …와 같다. 3. 서로 비슷한 것을 들어 그 성질·상태 등에 대해 서술함.",,,,,,,,,,
9708,身軽,,"1. 경쾌함. 2. 몸(놀림)이 가벼움. 3. (거치적거리는 것이 없이) 몸이 홀가분함, 가뜬함.",,,,,,,,,,
9738,悠々,,1. 유유. 2. 한가하고 느긋한 모양. 3. 충분히 여유가 있는 모양.,,,,,,,,,,
9751,穏便,,"1. 온당하고 원만함, 모나지 않음.",,,,,,,,,,
9753,拙い,,"1. 서투르다, 졸렬하다. 2. 어리석다, 변변찮다, 무능하다. 3. 운수가 나쁘다, 불운하다.",,,,,,,,,,
9761,遙か,,1. 머나먼 시공 속에서 3. 2. 머나먼 시공 속에서 2.,,,,,,,,,,
9790,遠,,1. 멀다. 2. (거리가) 많이 떨어지다. 3. (시간의 간격이) 길거나 오래다.,,,,,,,,,,
9791,パンパン,,"1. 속어 가창(街娼)(거리에서 손님을 끄는 매춘부). (=パンパンガール, パン助) 2. 물건을 두드릴 때 나는 소리: 탁탁, 팍팍. 3. 물건이 연달아 터지는 소리: 펑펑, 뻥뻥.",,,,,,,,,,
9828,性的,,"1. 성적. 2. 性的 せいてき , セクシユアル. 3. せいてき【性的】",,,,,,,,,,
9874,騒々しい,,"1. 騒々しい (そうぞうしい) : 시끄럽다, 떠들썩하다, 와글와글하다, 왁자지껄하다. 2. 시끄럽다, 떠들썩하다",,,,,,,,,,
9887,偉い人,,"1. 훌륭하다, 비범하다, (잘)나다, 위대하다. 2. 지위·신분이 높다. 3. 대단하다, 심하다, 지독하다, 굉장하다.",,,,,,,,,,
9889,力任せ,,1. 전력을 다하는 모양. 2. 힘을 믿고 설치는 모양.,,,,,,,,,,
9904,達者,,"1. 달인(達人), 명인. 2. 능숙함, 잘함, 뛰어남. 3. 건강함, 튼튼함.",,,,,,,,,,
9939,なきゃ,,"1. ‘…なければ'의 회화체 표현, …지 않으면. 2. ~하지 않으면 안 된다 [「～なければならない」의 회화체 표현] 3. (口語) なければ。否定の条件を示す。",,,,,,,,,,
9971,好い,,"1. 좋다. (↔悪い) 2. 만족할 만하다. 3. (佳い) 뛰어나다, 훌륭하다.",,,,,,,,,,
9980,妖しい,,,,,,,,,,,,
9982,めんどい,,"1. 속어 아주 귀찮다, 몹시 성가시다. (=面倒臭い)",,,,,,,,,,
10001,可笑しい,,"1. 우습다, 우스꽝스럽다. 2. 이상하다. 3. 비정상적이다.",,,,,,,,,,
10002,壮大,,"1. 장대함; 웅대함; 웅장함; 규모가 크고 훌륭한 것; 또, 그런 모습. 2. 웅장한 경치. 3. 장대한",,,,,,,,,,
10021,堅苦しい,,"1. 너무 엄격하다[딱딱하다], (격식에 치우쳐) 거북하다, 어렵다. 2. 딱딱한 이야기.",,,,,,,,,,
10034,心地良い,,,,,,,,,,,,
10059,気高い,,"1. 품격이 높다, 고상하다. 2. 고상한 모습. 3. 고상한 부덕.",,,,,,,,,,
10062,気さく,,"1. 담백하고 상냥함, 싹싹함. (=気軽) 2. 싹싹한 사람.",,,,,,,,,,
10083,いい天気,,1. 좋은 날씨다. 2. 구어 좋다. (=よい) 3. (반어적으로) ‘나쁘다·꼴사납다’의 뜻을 나타냄.,,,,,,,,,,
10086,けたたましい,,"1. 갑자기 크고 날카로운 소리가 나다, 매우 소란스럽다. 2. 突然やかましい音がするさま。 3. 騒がしい。慌ただしい。",,,,,,,,,,
10097,長,,"1. 장. 2. 우두머리. (=かしら) 3. 긴, 기다란. (↔短)",,,,,,,,,,
10101,大仰,,"1. 어마어마함, 허풍을 침, 과대. (=大げさ) 2. 고어 대규모. (=大じかけ) 3. 호들갑스러운 몸짓.",,,,,,,,,,
10119,名高い,,1. 유명하다. 2. 유명한 학자.,,,,,,,,,,
10142,気丈,,"1. 마음이 굳센[다부진] 모양. (=気丈夫) 2. 마음이 든든함. (=心じょうぶ) 3. 다기짐, 다부짐, 어기참. (=気丈)",,,,,,,,,,
10144,寛大,,1. 관대. (↔冷厳) 2. 관대한 조처. 3. 情報処理 forgiving system,,,,,,,,,,
